city,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,city.1,clothing_recommendation,season,sunrise_hour,sunset_hour,datetime_hour,month,date,day_of_week,msPlayed,genre,main_genre,temp_bin
New York,2025-03-20,50.3,42.3,46.6,50.3,38.8,43.5,42.2,84.8,0.667,100.0,16.67,rain,0.0,0.0,21.9,10.3,125.2,1008.3,96.4,5.7,109.8,9.3,5,10.0,06:58:52,19:08:36,0.71,"rain, overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Spring,6,19,0,March,2025-03-20,Thursday,8659039,hip hop,rap,"(44.66, 59.04]"
New York,2025-03-21,50.5,38.7,45.9,50.5,28.9,40.5,22.5,45.2,0.445,100.0,12.5,rain,0.0,0.0,43.5,27.1,304.8,1004.2,43.6,9.4,256.1,22.2,9,10.0,06:57:13,19:09:40,0.74,"rain, partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended) 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,March,2025-03-21,Friday,12251532,afrobeat,afrobeats,"(44.66, 59.04]"
New York,2025-03-22,62.9,44.0,51.4,62.9,39.1,49.9,22.7,33.3,0.0,0.0,0.0,rain,0.0,0.0,39.6,24.4,257.6,1007.6,43.5,9.9,199.9,17.2,8,10.0,06:55:33,19:10:43,0.75,partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧥 Coat or insulated jacket, boots 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,March,2025-03-22,Saturday,25618818,nan,afrobeats,"(44.66, 59.04]"
New York,2025-03-23,48.3,31.3,39.8,47.1,22.5,33.6,14.7,37.3,0.0,0.0,0.0,Unknown,0.0,0.0,33.4,17.1,297.9,1018.7,21.2,9.9,247.2,21.3,8,10.0,06:53:54,19:11:47,0.81,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,March,2025-03-23,Sunday,9057665,nan,Unknown,"(30.28, 44.66]"
New York,2025-03-24,49.7,39.1,44.6,48.3,32.3,41.2,38.8,80.6,0.459,100.0,54.17,rain,0.0,0.0,25.2,12.4,165.2,1011.7,92.5,7.2,27.6,2.3,1,10.0,06:52:14,19:12:50,0.84,"rain, overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Spring,6,19,0,March,2025-03-24,Monday,40147157,nan,Unknown,"(30.28, 44.66]"
New York,2025-03-25,57.7,47.4,52.4,57.7,43.6,51.1,26.0,39.9,0.0,0.0,0.0,Unknown,0.0,0.0,34.7,19.7,260.2,1011.1,39.4,9.5,246.8,21.2,9,10.0,06:50:35,19:13:54,0.88,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧶 Hoodie or light jacket, jeans 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,March,2025-03-25,Tuesday,10211511,nan,Unknown,"(44.66, 59.04]"
New York,2025-03-26,54.4,39.8,45.6,54.4,33.4,41.3,22.7,40.6,0.0,0.0,0.0,rain,0.0,0.0,34.4,17.9,308.7,1016.3,77.4,9.9,168.9,14.6,9,10.0,06:48:55,19:14:57,0.91,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧥 Coat or insulated jacket, boots 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,March,2025-03-26,Wednesday,1333006,gregorian chant,gregorian chant,"(44.66, 59.04]"
New York,2025-03-27,52.2,34.5,43.0,52.2,26.2,37.9,13.9,34.1,0.0,0.0,0.0,Unknown,0.0,0.0,33.3,17.7,290.5,1022.5,14.9,9.9,263.6,23.0,9,10.0,06:47:16,19:16:00,0.94,clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧥 Coat or insulated jacket, boots 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,March,2025-03-27,Thursday,9307412,gregorian chant,gregorian chant,"(30.28, 44.66]"
New York,2025-03-28,62.7,46.3,53.5,62.7,42.5,51.9,26.6,36.5,0.019,100.0,8.33,rain,0.0,0.0,29.3,10.0,230.3,1020.7,73.3,9.9,147.2,12.7,8,10.0,06:45:37,19:17:03,0.97,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧶 Hoodie or light jacket, jeans ☔ (Umbrella recommended) 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,March,2025-03-28,Friday,50408700,nan,Unknown,"(44.66, 59.04]"
New York,2025-03-29,81.4,47.0,61.5,80.1,41.9,60.8,42.7,52.7,0.014,100.0,16.67,rain,0.0,0.0,36.5,17.4,271.8,1015.4,71.8,9.9,146.0,12.7,8,10.0,06:43:58,19:18:06,0.0,"rain, partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧶 Hoodie or light jacket, jeans ☔ (Umbrella recommended) 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,March,2025-03-29,Saturday,73167798,afrobeat,afrobeats,"(59.04, 73.42]"
New York,2025-03-30,47.8,42.4,45.0,43.5,37.6,40.9,39.0,79.4,0.027,100.0,8.33,rain,0.0,0.0,24.6,10.2,64.2,1019.9,96.8,8.3,60.1,5.0,2,10.0,06:42:19,19:19:09,0.04,"rain, overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Spring,6,19,0,March,2025-03-30,Sunday,73895896,afrobeat,afrobeats,"(44.66, 59.04]"
New York,2025-03-31,71.8,44.9,57.1,71.8,40.7,56.3,50.5,80.2,0.85,100.0,25.0,rain,0.0,0.0,33.3,9.9,104.4,1006.4,92.9,5.4,131.5,11.3,8,10.0,06:40:41,19:20:12,0.08,"rain, overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧶 Hoodie or light jacket, jeans ☔ (Umbrella recommended) 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,March,2025-03-31,Monday,34981331,afrobeat,alté,"(44.66, 59.04]"
New York,2025-04-01,59.4,41.6,49.4,59.4,34.4,46.5,29.8,50.5,0.28,100.0,20.83,rain,0.0,0.0,34.3,20.4,317.7,1012.4,43.9,9.4,271.3,23.6,9,10.0,06:39:02,19:21:15,0.11,"rain, partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended) 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,April,2025-04-01,Tuesday,17347544,afrobeat,alté,"(44.66, 59.04]"
New York,2025-04-02,46.4,37.3,42.3,42.0,30.3,36.8,21.7,45.4,0.0,0.0,0.0,rain,0.0,0.0,26.4,17.2,82.3,1030.0,44.7,9.9,207.3,17.9,9,10.0,06:37:24,19:22:18,0.14,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,F1417,KNYC,72503014732",Unknown,"🧥 Coat or insulated jacket, boots 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,April,2025-04-02,Wednesday,9428431,afrobeat,alté,"(30.28, 44.66]"
New York,2025-04-03,73.3,45.0,57.9,73.3,40.6,56.7,51.1,78.8,0.062,100.0,20.83,rain,0.0,0.0,31.1,9.8,189.7,1018.7,77.6,7.3,59.0,5.0,3,10.0,06:35:46,19:23:21,0.18,"rain, partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧶 Hoodie or light jacket, jeans ☔ (Umbrella recommended)",Spring,6,19,0,April,2025-04-03,Thursday,9856116,afrobeat,afrobeats,"(44.66, 59.04]"
New York,2025-04-04,73.3,58.3,66.1,73.3,58.3,66.1,43.7,47.7,0.09,100.0,8.33,rain,0.0,0.0,31.1,14.3,300.3,1019.9,61.0,9.7,142.3,12.2,8,10.0,06:34:09,19:24:24,0.25,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,F1417,KNYC,72503014732",Unknown,"👕 T-shirt, jeans/skirt, light sneakers ☔ (Umbrella recommended) 🕶️ (Sunscreen & sunglasses)",Spring,6,19,0,April,2025-04-04,Friday,16980130,afrobeat,afrobeats,"(59.04, 73.42]"
New York,2025-04-05,60.0,43.6,50.8,60.0,37.4,48.4,36.2,60.7,0.052,100.0,20.83,rain,0.0,0.0,30.9,14.4,87.2,1023.2,95.8,8.6,29.5,2.6,2,10.0,06:32:32,19:25:27,0.25,"rain, overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧶 Hoodie or light jacket, jeans ☔ (Umbrella recommended)",Spring,6,19,0,April,2025-04-05,Saturday,72933034,afrobeat,afrobeats,"(44.66, 59.04]"
New York,2025-04-06,56.1,43.5,49.3,56.1,38.2,48.0,39.3,71.9,0.745,100.0,20.83,rain,0.0,0.0,25.5,9.5,351.5,1010.6,98.6,7.9,68.9,5.9,3,10.0,06:30:55,19:26:29,0.28,"rain, overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Spring,6,19,0,April,2025-04-06,Sunday,29968054,nan,afrobeats,"(44.66, 59.04]"
London,2025-01-01,54.8,42.5,49.3,54.8,36.3,46.6,44.4,83.5,0.393,100.0,25.0,rain,0.0,0.7,40.2,26.3,235.3,1008.7,98.8,15.2,4.6,0.5,0,10.0,08:06:16,16:02:26,0.06,"rain, overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Winter,8,16,0,January,2025-01-01,Wednesday,72911063,nan,afrobeats,"(44.66, 59.04]"
London,2025-01-02,41.6,31.7,37.8,38.4,26.5,33.4,31.6,78.6,0.0,0.0,0.0,Unknown,0.0,0.1,13.1,8.6,316.5,1018.5,24.8,19.7,20.8,1.7,2,10.0,08:06:07,16:03:31,0.09,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,8,16,0,January,2025-01-02,Thursday,48018399,nan,Unknown,"(30.28, 44.66]"
London,2025-01-03,41.3,29.6,34.0,35.6,22.0,28.6,29.0,82.4,0.0,0.0,0.0,Unknown,0.0,0.0,14.6,9.7,271.7,1023.9,1.2,23.5,22.4,2.1,2,10.0,08:05:56,16:04:39,0.13,clear,Clear conditions throughout the day.,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,8,16,0,January,2025-01-03,Friday,85634098,nan,hiplife,"(30.28, 44.66]"
London,2025-01-04,40.2,30.5,34.7,37.7,26.6,31.6,31.7,89.3,0.117,100.0,12.5,"rain,snow",0.5,0.0,18.4,11.3,118.2,1015.1,80.5,14.3,14.1,1.3,1,10.0,08:05:40,16:05:50,0.16,"snow, rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots ☔ (Umbrella recommended) ❄️ (Snow boots suggested)",Winter,8,16,0,January,2025-01-04,Saturday,24345288,afrobeat,afrobeat,"(30.28, 44.66]"
London,2025-01-05,54.8,33.5,46.7,54.8,25.6,44.0,45.5,95.7,0.887,100.0,79.17,rain,1.1,0.2,29.2,18.3,183.0,988.2,100.0,4.8,8.6,0.7,1,10.0,08:05:22,16:07:03,0.2,"rain, overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Winter,8,16,0,January,2025-01-05,Sunday,33281390,nan,Unknown,"(44.66, 59.04]"
London,2025-01-06,54.8,37.1,45.3,54.8,29.2,40.5,41.2,85.9,0.166,100.0,37.5,rain,0.0,0.2,32.2,20.7,237.6,982.9,74.6,22.3,9.6,0.8,1,10.0,08:05:00,16:08:18,0.25,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Winter,8,16,0,January,2025-01-06,Monday,13347470,afrobeat,alté,"(44.66, 59.04]"
London,2025-01-07,41.3,34.4,37.4,35.3,27.6,31.0,33.1,84.4,0.008,100.0,4.17,"rain,snow",0.0,0.0,18.6,13.1,251.6,999.2,45.9,28.9,13.7,1.3,1,10.0,08:04:35,16:09:36,0.27,"snow, rain, partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03761099999,EGLC,03772099999,03770099999,03693099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots ☔ (Umbrella recommended) ❄️ (Snow boots suggested)",Winter,8,16,0,January,2025-01-07,Tuesday,57109574,nan,alté,"(30.28, 44.66]"
London,2025-01-08,38.5,31.4,35.0,35.3,25.7,31.4,32.0,88.7,0.032,100.0,12.5,"rain,snow",0.9,0.2,10.9,7.8,31.8,1001.8,74.7,16.6,12.3,1.0,1,10.0,08:04:07,16:10:56,0.31,"snow, rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots ☔ (Umbrella recommended) ❄️ (Snow boots suggested)",Winter,8,16,0,January,2025-01-08,Wednesday,14082227,nan,Unknown,"(30.28, 44.66]"
London,2025-01-09,39.5,31.4,36.2,33.7,25.6,30.4,30.1,79.2,0.0,0.0,0.0,snow,0.0,0.3,15.5,10.9,298.7,1008.5,34.8,12.8,24.0,2.1,2,10.0,08:03:35,16:12:18,0.34,partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,D5621,03672099999,03781099999,03761099999,EGLC,03772099999,03770099999,03693099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,8,16,0,January,2025-01-09,Thursday,30274774,nan,Unknown,"(30.28, 44.66]"
London,2025-01-10,37.5,27.8,31.3,34.8,25.3,30.4,28.5,89.6,0.0,0.0,0.0,Unknown,0.0,0.2,8.2,5.2,353.9,1020.4,21.7,9.0,16.7,1.4,1,10.0,08:03:01,16:13:43,0.38,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,8,16,0,January,2025-01-10,Friday,9185730,afrobeat,afrobeat,"(30.28, 44.66]"
London,2025-01-11,39.3,26.3,31.5,38.0,26.3,31.5,29.2,91.5,0.0,0.0,0.0,Unknown,0.0,0.0,5.3,3.4,308.3,1030.5,24.4,5.1,24.8,2.2,2,10.0,08:02:23,16:15:09,0.41,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,8,16,0,January,2025-01-11,Saturday,9356137,nan,afro adura,"(30.28, 44.66]"
London,2025-01-12,39.5,27.8,33.8,39.5,27.8,33.4,31.5,91.6,0.0,0.0,0.0,Unknown,0.0,0.0,5.8,4.0,140.3,1040.0,67.3,10.9,14.6,1.1,1,10.0,08:01:42,16:16:37,0.45,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,8,16,0,January,2025-01-12,Sunday,40113330,nan,Unknown,"(30.28, 44.66]"
London,2025-01-13,43.8,38.6,40.6,38.4,32.4,35.8,33.7,76.4,0.0,0.0,0.0,Unknown,0.0,0.0,19.1,13.0,203.9,1039.3,63.9,21.2,21.8,1.8,1,10.0,08:00:58,16:18:07,0.5,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,8,16,0,January,2025-01-13,Monday,52003664,nan,Unknown,"(30.28, 44.66]"
London,2025-01-14,49.2,37.7,43.9,47.3,31.6,40.5,40.0,86.2,0.0,0.0,0.0,Unknown,0.0,0.0,13.9,9.1,232.8,1035.0,84.8,8.7,22.1,1.9,2,10.0,08:00:11,16:19:38,0.52,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots",Winter,8,16,0,January,2025-01-14,Tuesday,30431395,nan,Unknown,"(30.28, 44.66]"
London,2025-01-15,49.4,46.6,47.7,49.4,44.6,46.4,46.7,96.4,0.016,100.0,8.33,rain,0.0,0.0,7.9,5.3,258.0,1034.2,92.6,3.3,7.7,0.6,0,10.0,07:59:21,16:21:11,0.55,"rain, overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Winter,7,16,0,January,2025-01-15,Wednesday,35667877,nan,Unknown,"(44.66, 59.04]"
London,2025-01-17,43.4,39.5,41.7,40.2,36.9,38.3,36.6,82.1,0.0,0.0,0.0,Unknown,0.0,0.0,13.5,8.7,206.4,1035.5,97.8,7.6,17.6,1.4,1,10.0,07:57:33,16:24:22,0.61,overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots",Winter,7,16,0,January,2025-01-17,Friday,11147246,disco,italo disco,"(30.28, 44.66]"
London,2025-01-18,39.3,35.9,37.7,37.7,33.2,35.7,33.8,85.8,0.0,0.0,0.0,Unknown,0.0,0.0,11.2,5.7,128.6,1029.6,100.0,3.5,8.4,0.7,0,10.0,07:56:35,16:26:00,0.65,overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,7,16,0,January,2025-01-18,Saturday,47706276,nan,Unknown,"(30.28, 44.66]"
London,2025-01-19,38.6,36.6,37.8,37.5,30.9,33.9,32.1,80.1,0.0,0.0,0.0,Unknown,0.0,0.0,11.9,7.2,168.7,1021.2,99.0,6.2,6.3,0.5,0,10.0,07:55:34,16:27:39,0.68,overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,7,16,0,January,2025-01-19,Sunday,16490500,alté,afro adura,"(30.28, 44.66]"
London,2025-01-20,42.9,37.1,39.9,42.9,34.3,38.2,36.2,86.5,0.008,100.0,4.17,rain,0.0,0.0,10.5,7.4,218.7,1018.3,85.1,7.0,17.3,1.4,1,10.0,07:54:30,16:29:19,0.71,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots ☔ (Umbrella recommended)",Winter,7,16,0,January,2025-01-20,Monday,108308064,nan,afro adura,"(30.28, 44.66]"
London,2025-01-21,43.8,34.4,38.8,40.4,34.4,37.0,36.3,90.8,0.0,0.0,0.0,Unknown,0.0,0.0,11.0,6.9,156.4,1013.8,90.5,3.1,24.2,2.2,1,10.0,07:53:24,16:31:00,0.75,overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,7,16,0,January,2025-01-21,Tuesday,88417264,nan,Unknown,"(30.28, 44.66]"
London,2025-01-22,41.3,37.7,39.1,39.5,34.0,36.7,35.6,87.4,0.008,100.0,4.17,rain,0.0,0.0,9.5,7.2,344.8,1004.6,90.9,3.2,11.3,1.0,1,10.0,07:52:15,16:32:42,0.77,"rain, overcast",Cloudy skies throughout the day with early morning rain.,rain,"03769099999,EGWU,03680099999,EGLL,D5621,03781099999,03672099999,03684099999,EGLC,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots ☔ (Umbrella recommended)",Winter,7,16,0,January,2025-01-22,Wednesday,73126069,nan,Unknown,"(30.28, 44.66]"
London,2025-01-23,47.6,36.2,41.5,41.0,31.4,36.0,37.9,87.3,0.196,100.0,12.5,rain,0.0,0.0,28.7,17.4,221.9,1002.6,67.9,9.7,11.4,1.0,0,10.0,07:51:03,16:34:25,0.81,"rain, partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,EGWU,03768399999,03781099999,03672099999,03684099999,03768099999,03772099999,03693099999,03680099999,D5621,03761099999,EGLC,03770099999",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Winter,7,16,0,January,2025-01-23,Thursday,20952205,variété française,variété française,"(30.28, 44.66]"
London,2025-01-25,47.6,35.7,42.7,45.8,33.8,40.0,33.9,71.9,0.039,100.0,4.17,rain,0.0,0.0,16.5,10.7,258.5,1004.6,53.5,23.0,34.8,2.9,3,10.0,07:48:33,16:37:54,0.87,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Winter,7,16,0,January,2025-01-25,Saturday,10778884,nan,italo disco,"(30.28, 44.66]"
London,2025-01-26,50.3,34.8,42.1,50.3,29.1,36.3,37.1,82.4,0.205,100.0,20.83,rain,0.0,0.0,34.3,20.7,163.6,995.0,73.9,13.7,10.0,0.8,1,10.0,07:47:14,16:39:40,0.9,"rain, partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots ☔ (Umbrella recommended)",Winter,7,16,0,January,2025-01-26,Sunday,3707953,nan,Unknown,"(30.28, 44.66]"
London,2025-01-27,50.2,44.0,46.6,50.2,36.6,40.1,40.7,79.9,0.299,100.0,41.67,rain,0.0,0.0,44.7,25.2,202.2,981.1,75.0,16.1,32.3,2.9,3,10.0,07:45:53,16:41:26,0.94,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Winter,7,16,0,January,2025-01-27,Monday,89947084,nan,afrobeats,"(44.66, 59.04]"
London,2025-01-28,50.3,45.8,48.1,50.3,39.3,42.5,43.4,83.9,0.118,100.0,25.0,rain,0.0,0.0,30.5,18.3,227.0,983.8,97.5,19.6,20.5,1.7,1,10.0,07:44:29,16:43:13,0.97,"rain, overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Winter,7,16,0,January,2025-01-28,Tuesday,89849810,nan,afrobeats,"(44.66, 59.04]"
London,2025-01-29,47.9,39.5,44.3,47.0,35.8,40.8,39.0,81.7,0.0,0.0,0.0,Unknown,0.0,0.0,17.9,12.3,272.2,1003.1,49.5,21.7,29.3,2.4,2,10.0,07:43:04,16:45:01,0.0,partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots",Winter,7,16,0,January,2025-01-29,Wednesday,38052981,nan,Unknown,"(30.28, 44.66]"
London,2025-01-30,47.4,38.0,42.1,42.1,33.6,37.6,33.2,71.3,0.0,0.0,0.0,Unknown,0.0,0.0,17.8,12.1,323.5,1019.8,28.5,25.8,37.8,3.2,3,10.0,07:41:36,16:46:49,0.03,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Coat or insulated jacket, boots",Winter,7,16,0,January,2025-01-30,Thursday,19202597,nan,Unknown,"(30.28, 44.66]"
London,2025-01-31,46.7,38.0,42.7,44.9,34.5,39.6,40.3,91.1,0.189,100.0,37.5,rain,0.0,0.0,15.2,9.2,175.7,1024.8,98.2,10.4,9.0,0.7,0,10.0,07:40:06,16:48:37,0.07,"rain, overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03761099999,EGLC,03772099999,03770099999,03693099999",Unknown,"🧥 Coat or insulated jacket, boots ☔ (Umbrella recommended)",Winter,7,16,0,January,2025-01-31,Friday,30703077,nan,Unknown,"(30.28, 44.66]"
London,2025-02-01,43.1,35.8,40.9,40.0,32.1,37.4,36.7,84.8,0.0,0.0,0.0,Unknown,0.0,0.0,11.8,7.1,141.8,1028.9,82.0,19.2,10.8,1.0,1,10.0,07:38:34,16:50:26,0.11,partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,7,16,0,February,2025-02-01,Saturday,16236148,nan,Unknown,"(30.28, 44.66]"
London,2025-02-02,46.7,32.1,38.4,43.2,27.7,34.7,33.9,85.0,0.0,0.0,0.0,Unknown,0.0,0.0,12.6,8.1,162.0,1023.2,9.0,11.3,37.3,3.3,3,10.0,07:37:01,16:52:15,0.14,clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999",Unknown,"🧥 Heavy coat, thermal wear, gloves, boots",Winter,7,16,0,February,2025-02-02,Sunday,120234335,nan,afrobeats,"(30.28, 44.66]"
